timeStamp,tokenSymbol,hist_price
16-03-2022,cETH,52.670267843778994
16-03-2022,DTHOR,NO_SUCH_COIN*
16-03-2022,Balenciaga,NO_SUCH_COIN*
16-03-2022,Las Vegas,NO_SUCH_COIN*
17-03-2022,Steam,NO_SUCH_COIN*
17-03-2022,ApeCoin,NO_SUCH_COIN*
17-03-2022,Balenciaga,NO_SUCH_COIN*
17-03-2022,Las Vegas,NO_SUCH_COIN*
17-03-2022,APE,8.536838712231901
17-03-2022,MONKE,NO_PRICE_FOUND*
20-03-2022,WBTC,42174.05332892451
20-03-2022,cWBTC,841.8394168676725
20-03-2022,USDC,0.9998901531646284
20-03-2022,UST,1.005007883990039
20-03-2022,USDT,1.0002337243292465
20-03-2022,COMP,119.57798289361216
20-03-2022,CRV,2.2833449933175474
20-03-2022,CVX,19.67369355110961
20-03-2022,SPELL,0.003579050529010857
20-03-2022,3Crv,1.0205326658117237
20-03-2022,cETH,58.875083439734325
21-03-2022,Imaginary Ones,NO_SUCH_COIN*
21-03-2022,Mfers,NO_SUCH_COIN*
21-03-2022,CryptoPunks,NO_SUCH_COIN*
21-03-2022,BAKC,NO_SUCH_COIN*
22-03-2022,Imaginary Ones,NO_SUCH_COIN*
22-03-2022,BAKC,NO_SUCH_COIN*
22-03-2022,CryptoPunks,NO_SUCH_COIN*
22-03-2022,USDC,0.9990389697376056
22-03-2022,CRV,2.200309893253778
22-03-2022,CVX,20.260860466046537
22-03-2022,SPELL,0.00439721756911979
22-03-2022,3Crv,1.0205379369929943
22-03-2022,UST,1.001428166724478
22-03-2022,EA,NO_SUCH_COIN*
22-03-2022,Marlboro,NO_SUCH_COIN*
22-03-2022,eBay,NO_SUCH_COIN*
22-03-2022,Subway,NO_SUCH_COIN*
23-03-2022,EA,NO_SUCH_COIN*
23-03-2022,eBay,NO_SUCH_COIN*
23-03-2022,Subway,NO_SUCH_COIN*
23-03-2022,Marlboro,NO_SUCH_COIN*
23-03-2022,cETH,60.05369531066324
23-03-2022,Supreme,NO_SUCH_COIN*
23-03-2022,Blizzard,NO_SUCH_COIN*
23-03-2022,Gmail,NO_SUCH_COIN*
23-03-2022,Jordan,NO_SUCH_COIN*
23-03-2022,MMC,NO_PRICE_FOUND*
23-03-2022,DuPont,NO_SUCH_COIN*
23-03-2022,OMT,NO_PRICE_FOUND*
24-03-2022,DuPont,NO_SUCH_COIN*
24-03-2022,Subway,NO_SUCH_COIN*
24-03-2022,Gmail,NO_SUCH_COIN*
24-03-2022,Blizzard,NO_SUCH_COIN*
24-03-2022,Jordan,NO_SUCH_COIN*
24-03-2022,WallStreet,NO_SUCH_COIN*
25-03-2022,USDC,1.0002616763821996
25-03-2022,CRV,2.3788316348677627
25-03-2022,CVX,23.20068989819382
25-03-2022,SPELL,0.00439362707502651
25-03-2022,3Crv,1.020557185605279
25-03-2022,cETH,62.36975546258927
25-03-2022,COMP,118.8214559056227
25-03-2022,UST,0.9988092749948476
25-03-2022,Pokemon,NO_SUCH_COIN*
25-03-2022,Nikeland,NO_SUCH_COIN*
25-03-2022,LG,NO_PRICE_FOUND*
26-03-2022,Nikeland,NO_SUCH_COIN*
26-03-2022,LG,NO_PRICE_FOUND*
26-03-2022,Pokemon,NO_SUCH_COIN*
26-03-2022,HelloKitty,NO_SUCH_COIN*
26-03-2022,IKEA,NO_SUCH_COIN*
26-03-2022,RedBull,NO_SUCH_COIN*
26-03-2022,XBOX,NO_SUCH_COIN*
